"campo","ano","local","estado","lat","long","residuo","inc","sev","especie","index"
33,2010,"Lagoa Vermelha","RS",-28.1786,-51.6491,"corn",41.5,1.08,"Fgra",295
33,2010,"Lagoa Vermelha","RS",-28.1786,-51.6491,"corn",41.5,1.08,"Fgra",296
33,2010,"Lagoa Vermelha","RS",-28.2235,-51.501,"corn",41.5,1.08,"Fgra",297
33,2010,"Lagoa Vermelha","RS",-28.2235,-51.501,"corn",41.5,1.08,"Fgra",298
33,2010,"Lagoa Vermelha","RS",-28.2235,-51.501,"corn",41.5,1.08,"Fgra",299
37,2010,"Lagoa Vermelha","RS",-28.2235,-51.501,"soybean",25.5,0.34,"Fgra",300
37,2010,"Lagoa Vermelha","RS",-28.3123,-51.3606,"soybean",25.5,0.34,"Fgra",301
37,2010,"Lagoa Vermelha","RS",-28.3123,-51.3606,"soybean",25.5,0.34,"Fgra",302
37,2010,"Lagoa Vermelha","RS",-28.3338,-51.3002,"soybean",25.5,0.34,"Fgra",303
39,2010,"Lagoa Vermelha","RS",-28.1786,-51.6491,"soybean",25.5,0.9,"Fcor",304
39,2010,"Lagoa Vermelha","RS",-28.2704,-51.9227,"soybean",25.5,0.9,"Fcor",305
39,2010,"Lagoa Vermelha","RS",-27.9731,-51.7842,"soybean",25.5,0.9,"Fcor",306
39,2010,"Lagoa Vermelha","RS",-28.3338,-51.3002,"soybean",25.5,0.9,"Fgra",307
39,2010,"Lagoa Vermelha","RS",-28.3338,-51.3002,"soybean",25.5,0.9,"Fgra",308
40,2010,"Lagoa Vermelha","RS",-28.3338,-51.3002,"corn",11.5,0.74,"Fgra",309
40,2010,"Lagoa Vermelha","RS",-28.3338,-51.3002,"corn",11.5,0.74,"Fgra",310
40,2010,"Lagoa Vermelha","RS",-28.3216,-51.2374,"corn",11.5,0.74,"Fgra",311
40,2010,"Lagoa Vermelha","RS",-28.3216,-51.2374,"corn",11.5,0.74,"Fgra",312
40,2010,"Lagoa Vermelha","RS",-28.3216,-51.2374,"corn",11.5,0.74,"Fgra",313
41,2010,"Lagoa Vermelha","RS",-28.1786,-51.6491,"corn",12,0.32,"Faus",314
41,2010,"Lagoa Vermelha","RS",-28.1786,-51.6491,"corn",12,0.32,"Fcor",315
41,2010,"Lagoa Vermelha","RS",-28.2704,-51.9227,"corn",12,0.32,"Fgra",316
41,2010,"Lagoa Vermelha","RS",-28.2704,-51.9227,"corn",12,0.32,"Fgra",317
41,2010,"Lagoa Vermelha","RS",-28.2704,-51.9227,"corn",12,0.32,"Fgra",318
50,2011,"Lagoa Vermelha","RS",-28.0705,-51.9164,"soybean",16,0.65,"Fgra",319
50,2011,"Lagoa Vermelha","RS",-28.3799,-52.7892,"soybean",16,0.65,"Fgra",320
50,2011,"Lagoa Vermelha","RS",-28.3799,-52.7892,"soybean",16,0.65,"Fgra",321
50,2011,"Lagoa Vermelha","RS",-28.2645,-52.2111,"soybean",16,0.65,"Fgra",322
NA,2009,"Mambore","PR",-24.3219,-52.53,NA,NA,NA,"Fgra",323
NA,2009,"Mambore","PR",-24.3219,-52.53,NA,NA,NA,"Fgra",324
NA,2009,"Mambore","PR",-24.3219,-52.53,NA,NA,NA,"Fgra",325
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",326
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",327
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",328
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",329
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",330
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",331
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",332
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",333
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",334
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",335
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fgra",336
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",337
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",338
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",339
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",340
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",341
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",342
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",343
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",344
NA,2011,"Manoel Ribas","PR",-24.5164,-51.6678,NA,NA,NA,"Fmer",345
29,2011,"Marau","RS",-28.6409,-52.8509,"soybean",59.5,5.04,"Fgra",346
29,2011,"Marau","RS",-28.6409,-52.8509,"soybean",59.5,5.04,"Fgra",347
29,2011,"Marau","RS",-28.6223,-52.7471,"soybean",59.5,5.04,"Fmer",348
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",349
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",350
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",351
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",352
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",353
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",354
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",355
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",356
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",357
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",358
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",359
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",360
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",361
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",362
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",363
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",364
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fgra",365
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fmer",366
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fmer",367
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fmer",368
NA,2009,"Maringa","PR",-23.4253,-51.9386,NA,NA,NA,"Fmer",369
27,2010,"Mato Castelhano","RS",-28.0431,-52.2701,"corn",50,1.06,"Fcor",370
27,2010,"Mato Castelhano","RS",-28.2113,-52.3554,"corn",50,1.06,"Fgra",371
27,2010,"Mato Castelhano","RS",-28.2113,-52.3554,"corn",50,1.06,"Fgra",372
27,2010,"Mato Castelhano","RS",-28.2113,-52.3554,"corn",50,1.06,"Fgra",373
27,2010,"Mato Castelhano","RS",-28.086,-52.0205,"corn",50,1.06,"Fmer",374
38,2011,"Mato Castelhano","RS",-28.6409,-52.8509,"soybean",14.5,1.54,"Fgra",375
26,2011,"Nao-me-Toque","RS",-28.6409,-52.8509,"corn",5.5,0.38,"Fgra",376
26,2011,"Nao-me-Toque","RS",-28.6023,-52.8626,"corn",5.5,0.38,"Fgra",377
26,2011,"Nao-me-Toque","RS",-28.6409,-52.8509,"corn",5.5,0.38,"Fgra",378
26,2011,"Nao-me-Toque","RS",-28.6409,-52.8509,"corn",5.5,0.38,"Fgra",379
26,2011,"Nao-me-Toque","RS",-28.3412,-53.5017,"corn",5.5,0.38,"Fgra",380
26,2011,"Nao-me-Toque","RS",-28.3889,-53.2587,"corn",5.5,0.38,"Fgra",381
27,2009,"Nao-me-Toque","RS",-28.146,-52.418,"corn",6,0.31,"Fgra",382
27,2009,"Nao-me-Toque","RS",-28.245,-52.572,"corn",6,0.31,"Fgra",383
27,2009,"Nao-me-Toque","RS",-28.245,-52.572,"corn",6,0.31,"Fgra",384
27,2011,"Nao-me-Toque","RS",-28.1342,-53.4445,"soybean",36.5,2.57,"Fgra",385
28,2009,"Nao-me-Toque","RS",-28.245,-52.572,"soybean",24.34,1.24,"Fgra",386
29,2009,"Nao-me-Toque","RS",-27.734,-53.168,"soybean",17.89,0.26,"Fgra",387
29,2009,"Nao-me-Toque","RS",-27.734,-53.168,"soybean",17.89,0.26,"Fgra",388
29,2009,"Nao-me-Toque","RS",-27.734,-53.168,"soybean",17.89,0.26,"Fgra",389
14,2011,"Palmeira das Missoes","RS",-28.3412,-53.5017,"soybean",5.5,0.76,"Fgra",390
15,2009,"Palmeira das Missoes","RS",-27.849,-53.365,"corn",89.95,18.51,"Fgra",391
15,2009,"Palmeira das Missoes","RS",-27.807,-53.419,"corn",89.95,18.51,"Fgra",392
15,2009,"Palmeira das Missoes","RS",-27.807,-53.419,"corn",89.95,18.51,"Fgra",393
16,2009,"Palmeira das Missoes","RS",-27.807,-53.419,"corn",52.5,4.53,"Fgra",394
17,2009,"Palmeira das Missoes","RS",-27.807,-53.419,"soybean",41.5,1.78,"Fgra",395
17,2009,"Palmeira das Missoes","RS",-27.761,-53.496,"soybean",41.5,1.78,"Fgra",396
17,2009,"Palmeira das Missoes","RS",-27.761,-53.496,"soybean",41.5,1.78,"Fgra",397
17,2009,"Palmeira das Missoes","RS",-27.761,-53.496,"soybean",41.5,1.78,"Fgra",398
18,2009,"Palmeira das Missoes","RS",-27.761,-53.496,"soybean",56.5,6.2,"Fgra",399
18,2009,"Palmeira das Missoes","RS",-28.359,-52.774,"soybean",56.5,6.2,"Fgra",400
18,2009,"Palmeira das Missoes","RS",-28.359,-52.774,"soybean",56.5,6.2,"Fgra",401
18,2009,"Palmeira das Missoes","RS",-28.359,-52.774,"soybean",56.5,6.2,"Fgra",402
19,2009,"Palmeira das Missoes","RS",-28.359,-52.774,"soybean",53.85,4.43,"Fgra",403
19,2009,"Palmeira das Missoes","RS",-28.443,-52.81,"soybean",53.85,4.43,"Fgra",404
19,2009,"Palmeira das Missoes","RS",-28.443,-52.81,"soybean",53.85,4.43,"Fgra",405
19,2009,"Palmeira das Missoes","RS",-28.443,-52.81,"soybean",53.85,4.43,"Fgra",406
20,2009,"Palmeira das Missoes","RS",-28.566,-53.562,"corn",52.53,4.05,"Fgra",407
20,2009,"Palmeira das Missoes","RS",-28.566,-53.562,"corn",52.53,4.05,"Fgra",408
20,2009,"Palmeira das Missoes","RS",-28.825,-53.613,"corn",52.53,4.05,"Fgra",409
20,2009,"Palmeira das Missoes","RS",-28.366,-53.421,"corn",52.53,4.05,"Fmer",410
4,2009,"Panambi","RS",-28.825,-53.613,"soybean",42,3.25,"Fgra",411
4,2009,"Panambi","RS",-28.825,-53.613,"soybean",42,3.25,"Fgra",412
5,2009,"Panambi","RS",-28.39,-54.6,"soybean",35,2.12,"Fcor",413
5,2009,"Panambi","RS",-28.825,-53.613,"soybean",35,2.12,"Fgra",414
5,2009,"Panambi","RS",-28.6,-53.574,"soybean",35,2.12,"Fgra",415
5,2009,"Panambi","RS",-28.301,-52.016,"soybean",35,2.12,"Fgra",416
5,2009,"Panambi","RS",-28.301,-52.016,"soybean",35,2.12,"Fgra",417
6,2009,"Panambi","RS",-28.266,-51.919,"soybean",36.5,1.26,"Fgra",418
11,2011,"Panambi","RS",-28.068,-53.3935,"soybean",9.5,2.34,"Fgra",419
11,2011,"Panambi","RS",-28.2645,-53.4812,"soybean",9.5,2.34,"Fgra",420
11,2011,"Panambi","RS",-28.2645,-53.4812,"soybean",9.5,2.34,"Fgra",421
12,2011,"Panambi","RS",-28.3464,-53.5306,"soybean",13.5,0.75,"Fgra",422
12,2011,"Panambi","RS",-28.3889,-53.2587,"soybean",13.5,0.75,"Fgra",423
12,2011,"Panambi","RS",-28.3889,-53.2587,"soybean",13.5,0.75,"Fgra",424
15,2011,"Panambi","RS",-28.3969,-51.1586,"soybean",6,0.74,"Fcor",425
15,2011,"Panambi","RS",-28.068,-53.3935,"soybean",6,0.74,"Fgra",426
15,2011,"Panambi","RS",-28.2645,-53.4812,"soybean",6,0.74,"Fgra",427
16,2011,"Panambi","RS",-28.3889,-53.2587,"corn",3.5,0.09,"Fgra",428
17,2011,"Panambi","RS",-28.3412,-53.5017,"corn",14.5,0.7,"Fgra",429
17,2011,"Panambi","RS",-28.3017,-52.0482,"corn",14.5,0.7,"Fgra",430
17,2011,"Panambi","RS",-28.3017,-52.0482,"corn",14.5,0.7,"Fgra",431
17,2011,"Panambi","RS",-28.3844,-53.3502,"corn",14.5,0.7,"Fgra",432
1,2010,"Passo Fundo","RS",-28.2113,-52.3554,"soybean",63.68,7.62,"Fgra",433
1,2010,"Passo Fundo","RS",-28.2462,-52.295,"soybean",63.68,7.62,"Fgra",434
1,2010,"Passo Fundo","RS",-28.2462,-52.295,"soybean",63.68,7.62,"Fgra",435
1,2010,"Passo Fundo","RS",-28.2462,-52.295,"soybean",63.68,7.62,"Fgra",436
23,2010,"Passo Fundo","RS",-28.3007,-52.1459,"soybean",55.28,3.36,"Fgra",437
23,2010,"Passo Fundo","RS",-28.3007,-52.1459,"soybean",55.28,3.36,"Fgra",438
23,2010,"Passo Fundo","RS",-28.3007,-52.1459,"soybean",55.28,3.36,"Fgra",439
24,2010,"Passo Fundo","RS",-28.3007,-52.1459,"soybean",52.78,3.31,"Fgra",440
24,2010,"Passo Fundo","RS",-28.3007,-52.1459,"soybean",52.78,3.31,"Fgra",441
24,2010,"Passo Fundo","RS",-28.3134,-52.4735,"soybean",52.78,3.31,"Fgra",442
24,2010,"Passo Fundo","RS",-28.3134,-52.4735,"soybean",52.78,3.31,"Fgra",443
24,2010,"Passo Fundo","RS",-28.3134,-52.4735,"soybean",52.78,3.31,"Fgra",444
28,2010,"Passo Fundo","RS",-28.0889,-51.7437,"soybean",45.5,7.94,"Fgra",445
28,2010,"Passo Fundo","RS",-28.0889,-51.7437,"soybean",45.5,7.94,"Fgra",446
28,2010,"Passo Fundo","RS",-28.0889,-51.7437,"soybean",45.5,7.94,"Fgra",447
40,2009,"Passo Fundo","RS",-28.266,-51.919,"potato",6.5,0.66,"Fgra",448
40,2009,"Passo Fundo","RS",-27.926,-53.317,"potato",6.5,0.66,"Fgra",449
41,2009,"Passo Fundo","RS",-27.926,-53.317,"corn",2.5,0.24,"Fgra",450
41,2009,"Passo Fundo","RS",-27.926,-53.317,"corn",2.5,0.24,"Fgra",451
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",452
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",453
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",454
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",455
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",456
NA,2009,"Pato Branco","PR",-26.2286,-52.6706,NA,NA,NA,"Fgra",457
NA,2009,"Peabiru","PR",-23.9128,-52.3431,NA,NA,NA,"Fgra",458
NA,2009,"Peabiru","PR",-23.9128,-52.3431,NA,NA,NA,"Fgra",459
NA,2009,"Peabiru","PR",-23.9128,-52.3431,NA,NA,NA,"Fgra",460
NA,2009,"Peabiru","PR",-23.9128,-52.3431,NA,NA,NA,"Fgra",461
NA,2009,"Peabiru","PR",-23.9128,-52.3431,NA,NA,NA,"Fmer",462
11,2009,"Pejucara","RS",-27.926,-53.317,"soybean",24.5,1.57,"Fgra",463
11,2009,"Pejucara","RS",-28.377,-52.519,"soybean",24.5,1.57,"Fgra",464
11,2009,"Pejucara","RS",-28.377,-52.519,"soybean",24.5,1.57,"Fgra",465
11,2009,"Pejucara","RS",-28.377,-52.519,"soybean",24.5,1.57,"Fgra",466
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",467
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",468
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",469
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",470
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",471
NA,2009,"Ponta Grossa","PR",-25.095,-50.1619,NA,NA,NA,"Fgra",472
NA,2009,"Rol<e4>ndia","PR",-23.3097,-51.3692,NA,NA,NA,"Fgra",473
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Faus",474
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Faus",475
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Faus",476
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Faus",477
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",478
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",479
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",480
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",481
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",482
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",483
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",484
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",485
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",486
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",487
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",488
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",489
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",490
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",491
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",492
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",493
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",494
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",495
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",496
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",497
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",498
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",499
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",500
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",501
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",502
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fgra",503
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",504
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",505
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",506
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",507
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",508
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",509
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",510
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",511
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",512
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",513
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",514
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",515
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",516
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",517
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",518
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",519
NA,2011,"Roncador","PR",-24.6028,-52.275,NA,NA,NA,"Fmer",520
25,2009,"Sagrada Familia","RS",-28.377,-52.519,"corn",16,0.82,"Fgra",521
25,2009,"Sagrada Familia","RS",-28.381,-53.306,"corn",16,0.82,"Fgra",522
25,2009,"Sagrada Familia","RS",-28.341,-53.501,"corn",16,0.82,"Fgra",523
25,2009,"Sagrada Familia","RS",-28.39,-54.6,"corn",16,0.82,"Fgra",524
35,2010,"Sananduva","RS",-28.0889,-51.7437,"soybean",39,2.82,"Fgra",525
35,2010,"Sananduva","RS",-28.0889,-51.7437,"soybean",39,2.82,"Fgra",526
35,2010,"Sananduva","RS",-27.9731,-51.7842,"soybean",39,2.82,"Fgra",527
35,2010,"Sananduva","RS",-27.9731,-51.7842,"soybean",39,2.82,"Fgra",528
35,2010,"Sananduva","RS",-27.9731,-51.7842,"soybean",39,2.82,"Fgra",529
36,2010,"Sananduva","RS",-28.6008,-51.0371,"corn",22.5,0.32,"Fcor",530
36,2010,"Sananduva","RS",-27.9731,-51.7842,"corn",22.5,0.32,"Fgra",531
36,2010,"Sananduva","RS",-28.4132,-53.1016,"corn",22.5,0.32,"Fgra",532
36,2010,"Sananduva","RS",-28.4132,-53.1016,"corn",22.5,0.32,"Fgra",533
36,2010,"Sananduva","RS",-28.4132,-53.1016,"corn",22.5,0.32,"Fgra",534
41,2011,"Sananduva","RS",-28.3844,-53.3502,"soybean",12.5,0.37,"Fgra",535
41,2011,"Sananduva","RS",-28.3844,-53.3502,"soybean",12.5,0.37,"Fgra",536
1,2009,"Santa Barbara do Sul","RS",-28.39,-54.6,"corn",52,2.98,"Fgra",537
1,2009,"Santa Barbara do Sul","RS",-28.37,-51.092,"corn",52,2.98,"Fmer",538
2,2009,"Santa Barbara do Sul","RS",-28.37,-51.092,"soybean",53.5,3.91,"Fmer",539
3,2009,"Santa Barbara do Sul","RS",-28.39,-54.6,"soybean",30,1.19,"Fgra",540
8,2010,"Santa Barbara do Sul","RS",-28.0431,-52.2701,"soybean",52.76,14.1,"Fgra",541
8,2010,"Santa Barbara do Sul","RS",-28.0431,-52.2701,"soybean",52.76,14.1,"Fgra",542
8,2010,"Santa Barbara do Sul","RS",-28.0431,-52.2701,"soybean",52.76,14.1,"Fgra",543
9,2011,"Santa Barbara do Sul","RS",-28.3844,-53.3502,"soybean",1,0.15,"Fgra",544
9,2011,"Santa Barbara do Sul","RS",-28.3844,-53.3502,"soybean",1,0.15,"Fgra",545
9,2011,"Santa Barbara do Sul","RS",-28.3844,-53.3502,"soybean",1,0.15,"Fgra",546
9,2011,"Santa Barbara do Sul","RS",-28.2869,-52.7071,"soybean",1,0.15,"Fgra",547
9,2011,"Santa Barbara do Sul","RS",-28.2869,-52.7071,"soybean",1,0.15,"Fgra",548
9,2011,"Santa Barbara do Sul","RS",-28.4051,-52.2696,"soybean",1,0.15,"Fgra",549
51,2009,"Sao Miguel das Missoes","RS",-28.39,-54.6,"soybean",21.5,1.49,"Fgra",550
51,2009,"Sao Miguel das Missoes","RS",-28.39,-54.6,"soybean",21.5,1.49,"Fgra",551
51,2009,"Sao Miguel das Missoes","RS",-28.375,-54.1,"soybean",21.5,1.49,"Fgra",552
51,2009,"Sao Miguel das Missoes","RS",-28.375,-54.1,"soybean",21.5,1.49,"Fgra",553
51,2009,"Sao Miguel das Missoes","RS",-28.424,-53.926,"soybean",21.5,1.49,"Fgra",554
51,2009,"Sao Miguel das Missoes","RS",-28.2896,-51.9731,"soybean",21.5,1.49,"Fmer",555
NA,2009,"Sertaneja","PR",-23.0369,-50.8383,NA,NA,NA,"Fgra",556
NA,2009,"Sertaneja","PR",-23.0369,-50.8383,NA,NA,NA,"Fgra",557
NA,2009,"Sertaneja","PR",-23.0369,-50.8383,NA,NA,NA,"Fmer",558
NA,2009,"Sertanopolis","PR",-23.0586,-51.0364,NA,NA,NA,"Fgra",559
NA,2009,"Sertanopolis","PR",-23.0586,-51.0364,NA,NA,NA,"Fmer",560
NA,2009,"Sertanopolis","PR",-23.0586,-51.0364,NA,NA,NA,"Fmer",561
NA,2009,"Sertanopolis","PR",-23.0586,-51.0364,NA,NA,NA,"Fmer",562
12,2010,"Sertao","RS",-28.0431,-52.2701,"corn",57.5,3.03,"Fgra",563
12,2010,"Sertao","RS",-28.0272,-52.2322,"corn",57.5,3.03,"Fgra",564
12,2010,"Sertao","RS",-28.0272,-52.2322,"corn",57.5,3.03,"Fgra",565
12,2010,"Sertao","RS",-28.0272,-52.2322,"corn",57.5,3.03,"Fgra",566
12,2010,"Sertao","RS",-28.6008,-51.0371,"corn",57.5,3.03,"Fmer",567
13,2010,"Sertao","RS",-27.9755,-52.2263,"corn",56.5,4.11,"Fgra",568
13,2010,"Sertao","RS",-27.9755,-52.2263,"corn",56.5,4.11,"Fgra",569
13,2010,"Sertao","RS",-27.9755,-52.2263,"corn",56.5,4.11,"Fgra",570
14,2010,"Sertao","RS",-27.9755,-52.2263,"soybean",28.5,1.43,"Fgra",571
14,2010,"Sertao","RS",-27.9755,-52.2263,"soybean",28.5,1.43,"Fgra",572
14,2010,"Sertao","RS",-28.8242,-52.4737,"soybean",28.5,1.43,"Fgra",573
14,2010,"Sertao","RS",-28.8242,-52.4737,"soybean",28.5,1.43,"Fgra",574
14,2010,"Sertao","RS",-28.8242,-52.4737,"soybean",28.5,1.43,"Fgra",575
31,2011,"Sertao","RS",-28.0687,-51.9958,"soybean",29.5,0.97,"Fgra",576
31,2011,"Sertao","RS",-28.1108,-51.7287,"soybean",29.5,0.97,"Fgra",577
31,2011,"Sertao","RS",-28.2056,-53.4716,"soybean",29.5,0.97,"Fmer",578
32,2011,"Sertao","RS",-28.1108,-51.7287,"corn",31,1.64,"Fgra",579
29,2010,"Soledade","RS",-28.8242,-52.4737,"soybean",31,1.42,"Fgra",580
29,2010,"Soledade","RS",-28.8242,-52.4737,"soybean",31,1.42,"Fgra",581
29,2010,"Soledade","RS",-28.077,-52.058,"soybean",31,1.42,"Fgra",582
29,2010,"Soledade","RS",-28.077,-52.058,"soybean",31,1.42,"Fgra",583
29,2010,"Soledade","RS",-28.077,-52.058,"soybean",31,1.42,"Fgra",584
9,2010,"Tapejara","RS",-28.077,-52.058,"soybean",37.5,8.16,"Fgra",585
9,2010,"Tapejara","RS",-28.077,-52.058,"soybean",37.5,8.16,"Fgra",586
9,2010,"Tapejara","RS",-28.1497,-52.1264,"soybean",37.5,8.16,"Fgra",587
9,2010,"Tapejara","RS",-28.1497,-52.1264,"soybean",37.5,8.16,"Fgra",588
9,2010,"Tapejara","RS",-28.1497,-52.1264,"soybean",37.5,8.16,"Fgra",589
20,2010,"Tapejara","RS",-28.1497,-52.1264,"corn",44,4.89,"Fgra",590
